Order_ID,Ship_Mode,Ship_Date,Ship_ID
2818,EXPRESS AIR,17.10.2009,SHP_3879
2819,EXPRESS AIR,01.11.2011,SHP_3880
2820,REGULAR AIR,18.06.2009,SHP_3881
2821,REGULAR AIR,25.05.2011,SHP_3883
2822,REGULAR AIR,21.11.2009,SHP_3884
2823,REGULAR AIR,24.08.2009,SHP_3885
2824,REGULAR AIR,21.07.2010,SHP_3886
2825,REGULAR AIR,13.02.2009,SHP_3887
2826,REGULAR AIR,09.05.2012,SHP_3888
2827,EXPRESS AIR,20.11.2011,SHP_3889
2828,REGULAR AIR,24.03.2012,SHP_5468
2829,REGULAR AIR,16.11.2011,SHP_3891
2830,EXPRESS AIR,17.09.2010,SHP_3892
2831,REGULAR AIR,21.04.2009,SHP_3893
2832,REGULAR AIR,22.05.2010,SHP_3894
2833,REGULAR AIR,28.12.2011,SHP_3895
2834,EXPRESS AIR,12.07.2012,SHP_3897
2835,REGULAR AIR,11.09.2010,SHP_3898
2836,REGULAR AIR,14.05.2010,SHP_3899
2837,DELIVERY TRUCK,02.12.2010,SHP_3901
2838,REGULAR AIR,25.03.2009,SHP_3903
2839,REGULAR AIR,06.09.2012,SHP_3904
2840,REGULAR AIR,19.06.2010,SHP_3906
2841,REGULAR AIR,06.10.2012,SHP_3908
2842,REGULAR AIR,21.04.2012,SHP_3909
2843,REGULAR AIR,13.12.2010,SHP_3912
2844,REGULAR AIR,12.11.2011,SHP_3913
2845,EXPRESS AIR,20.08.2011,SHP_3914
2846,REGULAR AIR,15.05.2009,SHP_3916
2847,REGULAR AIR,04.02.2012,SHP_3918
2848,REGULAR AIR,27.05.2010,SHP_3919
2849,REGULAR AIR,20.04.2010,SHP_3922
2850,REGULAR AIR,03.03.2012,SHP_3923
2851,REGULAR AIR,03.07.2011,SHP_3924
2852,REGULAR AIR,27.07.2009,SHP_3925
2853,REGULAR AIR,11.05.2010,SHP_3928
2854,REGULAR AIR,01.09.2011,SHP_3930
2855,REGULAR AIR,22.10.2011,SHP_3931
2856,REGULAR AIR,29.07.2012,SHP_3932
2857,REGULAR AIR,15.04.2011,SHP_3933
2858,REGULAR AIR,01.06.2010,SHP_3934
2859,EXPRESS AIR,26.05.2012,SHP_3935
2860,REGULAR AIR,14.07.2011,SHP_3936
2861,REGULAR AIR,02.06.2011,SHP_3937
2862,REGULAR AIR,02.06.2010,SHP_3940
2863,DELIVERY TRUCK,16.10.2010,SHP_3941
2864,REGULAR AIR,19.11.2010,SHP_3942
2865,REGULAR AIR,16.01.2010,SHP_3944
2866,REGULAR AIR,10.04.2012,SHP_3945
2867,REGULAR AIR,06.02.2010,SHP_3948
2868,DELIVERY TRUCK,19.01.2011,SHP_3950
2869,REGULAR AIR,15.05.2011,SHP_3952
2870,REGULAR AIR,28.01.2009,SHP_3953
2871,DELIVERY TRUCK,16.08.2011,SHP_3954
2872,DELIVERY TRUCK,06.09.2011,SHP_7219
2873,REGULAR AIR,02.02.2009,SHP_3957
2874,REGULAR AIR,27.07.2010,SHP_3958
2875,REGULAR AIR,14.01.2010,SHP_3960
2876,REGULAR AIR,01.12.2011,SHP_3962
2877,DELIVERY TRUCK,18.07.2011,SHP_3963
2878,EXPRESS AIR,21.11.2009,SHP_3966
2879,DELIVERY TRUCK,27.04.2012,SHP_3969
2880,EXPRESS AIR,14.06.2010,SHP_3972
2881,REGULAR AIR,19.11.2011,SHP_3974
2882,REGULAR AIR,10.02.2011,SHP_3975
2883,REGULAR AIR,18.04.2012,SHP_3977
2884,REGULAR AIR,03.02.2012,SHP_3978
2885,REGULAR AIR,03.05.2012,SHP_3979
2886,REGULAR AIR,19.03.2009,SHP_3980
2887,EXPRESS AIR,21.05.2012,SHP_3982
2888,DELIVERY TRUCK,22.09.2012,SHP_3983
2889,REGULAR AIR,08.12.2009,SHP_3984
2890,REGULAR AIR,11.03.2012,SHP_3986
2891,REGULAR AIR,22.02.2010,SHP_3988
2892,DELIVERY TRUCK,03.12.2010,SHP_3990
2893,EXPRESS AIR,29.04.2012,SHP_3991
2894,REGULAR AIR,01.12.2011,SHP_3993
2895,REGULAR AIR,03.12.2010,SHP_3995
2896,REGULAR AIR,04.12.2010,SHP_3996
2897,REGULAR AIR,08.10.2010,SHP_3998
2898,REGULAR AIR,02.01.2009,SHP_3999
2899,REGULAR AIR,15.03.2012,SHP_4000
2900,DELIVERY TRUCK,18.06.2010,SHP_4001
2901,DELIVERY TRUCK,11.08.2011,SHP_4002
2902,DELIVERY TRUCK,04.10.2012,SHP_4003
2903,REGULAR AIR,17.11.2012,SHP_4004
2904,DELIVERY TRUCK,27.05.2010,SHP_4006
2905,DELIVERY TRUCK,30.03.2009,SHP_4007
2906,DELIVERY TRUCK,13.07.2009,SHP_4008
2907,REGULAR AIR,11.01.2009,SHP_4010
2908,REGULAR AIR,28.07.2009,SHP_4011
2909,DELIVERY TRUCK,14.01.2009,SHP_4013
2910,DELIVERY TRUCK,28.01.2010,SHP_4015
2911,REGULAR AIR,05.11.2009,SHP_4016
2912,REGULAR AIR,08.10.2011,SHP_4017
2913,DELIVERY TRUCK,14.04.2012,SHP_4018
2914,REGULAR AIR,21.08.2011,SHP_4019
2915,DELIVERY TRUCK,20.10.2011,SHP_4022
2916,REGULAR AIR,07.12.2011,SHP_4025
2917,EXPRESS AIR,09.05.2009,SHP_4028
2918,EXPRESS AIR,24.04.2011,SHP_4029
2919,EXPRESS AIR,26.06.2009,SHP_4031
2920,REGULAR AIR,31.07.2010,SHP_4033
2921,REGULAR AIR,02.12.2009,SHP_4034
2922,REGULAR AIR,22.07.2009,SHP_4038
2923,REGULAR AIR,01.06.2010,SHP_4040
2924,REGULAR AIR,28.11.2010,SHP_4041
2925,REGULAR AIR,05.09.2011,SHP_4042
2926,EXPRESS AIR,29.10.2010,SHP_4044
2927,REGULAR AIR,20.10.2009,SHP_4045
2928,REGULAR AIR,09.09.2012,SHP_4046
2929,REGULAR AIR,14.10.2011,SHP_4047
2930,REGULAR AIR,04.06.2011,SHP_4048
2931,REGULAR AIR,20.11.2012,SHP_4049
2932,REGULAR AIR,07.12.2010,SHP_4051
2933,DELIVERY TRUCK,27.05.2012,SHP_4052
2934,DELIVERY TRUCK,28.07.2009,SHP_4053
2935,DELIVERY TRUCK,03.07.2010,SHP_4054
2936,DELIVERY TRUCK,06.02.2011,SHP_4055
2937,REGULAR AIR,16.04.2012,SHP_4056
2938,REGULAR AIR,11.04.2009,SHP_4057
2939,REGULAR AIR,12.11.2009,SHP_4058
2940,EXPRESS AIR,06.06.2009,SHP_4059
2941,REGULAR AIR,16.01.2009,SHP_4060
2942,REGULAR AIR,04.10.2011,SHP_4061
2943,REGULAR AIR,13.10.2012,SHP_4062
2944,REGULAR AIR,30.10.2012,SHP_4063
2945,DELIVERY TRUCK,19.03.2011,SHP_4064
2946,REGULAR AIR,17.01.2009,SHP_4065
2947,REGULAR AIR,25.10.2012,SHP_4066
2948,REGULAR AIR,04.07.2010,SHP_4067
2949,DELIVERY TRUCK,23.06.2012,SHP_4068
2950,REGULAR AIR,17.12.2010,SHP_4069
2951,EXPRESS AIR,07.06.2012,SHP_4070
2952,DELIVERY TRUCK,31.05.2012,SHP_4071
2953,DELIVERY TRUCK,30.06.2012,SHP_4072
2954,REGULAR AIR,25.08.2009,SHP_4075
2955,REGULAR AIR,26.10.2012,SHP_4076
2956,DELIVERY TRUCK,15.02.2009,SHP_4077
2957,REGULAR AIR,03.09.2009,SHP_4078
2958,DELIVERY TRUCK,20.05.2012,SHP_4079
2959,EXPRESS AIR,16.09.2009,SHP_4080
2960,REGULAR AIR,17.06.2010,SHP_4081
2961,DELIVERY TRUCK,28.02.2010,SHP_4082
2962,DELIVERY TRUCK,07.04.2010,SHP_4083
2963,REGULAR AIR,30.07.2010,SHP_4084
2964,REGULAR AIR,01.08.2012,SHP_4086
2965,REGULAR AIR,20.05.2010,SHP_4088
2966,EXPRESS AIR,09.03.2012,SHP_4089
2967,REGULAR AIR,16.03.2011,SHP_4090
2968,REGULAR AIR,12.11.2012,SHP_4093
2969,DELIVERY TRUCK,06.11.2011,SHP_4094
2970,REGULAR AIR,18.01.2009,SHP_5274
2971,REGULAR AIR,09.09.2010,SHP_4098
2972,DELIVERY TRUCK,19.01.2009,SHP_4100
2973,REGULAR AIR,03.05.2011,SHP_4102
2974,EXPRESS AIR,05.03.2011,SHP_4103
2975,REGULAR AIR,07.05.2010,SHP_4105
2976,DELIVERY TRUCK,12.04.2012,SHP_4108
2977,REGULAR AIR,25.06.2011,SHP_4109
2978,REGULAR AIR,26.02.2011,SHP_4112
2979,REGULAR AIR,24.05.2010,SHP_4113
2980,REGULAR AIR,27.04.2010,SHP_4114
2981,REGULAR AIR,30.04.2009,SHP_4115
2982,REGULAR AIR,21.07.2010,SHP_4117
2983,REGULAR AIR,02.06.2009,SHP_4120
2984,DELIVERY TRUCK,22.12.2011,SHP_4124
2985,REGULAR AIR,04.02.2011,SHP_4125
2986,REGULAR AIR,24.04.2009,SHP_4126
2987,EXPRESS AIR,15.12.2010,SHP_4127
2988,REGULAR AIR,28.08.2012,SHP_4132
2989,REGULAR AIR,26.05.2010,SHP_4133
2990,REGULAR AIR,23.08.2012,SHP_4135
2991,REGULAR AIR,22.07.2011,SHP_4136
2992,REGULAR AIR,11.01.2009,SHP_4139
2993,REGULAR AIR,12.02.2012,SHP_4141
2994,DELIVERY TRUCK,01.09.2012,SHP_4142
2995,REGULAR AIR,02.09.2010,SHP_4143
2996,REGULAR AIR,06.08.2009,SHP_4146
2997,DELIVERY TRUCK,26.10.2011,SHP_4147
2998,REGULAR AIR,02.11.2010,SHP_4149
2999,REGULAR AIR,13.01.2010,SHP_4150
3000,REGULAR AIR,27.09.2010,SHP_4152
3001,REGULAR AIR,02.05.2012,SHP_4153
3002,REGULAR AIR,30.10.2012,SHP_4154
3003,REGULAR AIR,29.06.2012,SHP_4156
3004,REGULAR AIR,15.04.2009,SHP_4157
3005,REGULAR AIR,05.10.2012,SHP_4159
3006,REGULAR AIR,18.08.2011,SHP_4160
3007,REGULAR AIR,12.12.2012,SHP_4162
3008,REGULAR AIR,09.06.2012,SHP_4167
3009,DELIVERY TRUCK,04.02.2009,SHP_4168
3010,REGULAR AIR,14.01.2010,SHP_4171
3011,DELIVERY TRUCK,12.04.2010,SHP_4172
3012,EXPRESS AIR,18.03.2009,SHP_4173
3013,DELIVERY TRUCK,14.11.2011,SHP_4174
3014,REGULAR AIR,14.05.2012,SHP_4176
3015,REGULAR AIR,12.11.2009,SHP_4178
3016,REGULAR AIR,11.08.2011,SHP_4180
3017,REGULAR AIR,23.05.2010,SHP_4182
3018,EXPRESS AIR,26.02.2010,SHP_4183
3019,DELIVERY TRUCK,14.03.2010,SHP_4379
3020,EXPRESS AIR,27.07.2011,SHP_4186
3021,REGULAR AIR,29.11.2009,SHP_4191
3022,EXPRESS AIR,15.12.2009,SHP_4192
3023,REGULAR AIR,29.04.2012,SHP_4193
3024,REGULAR AIR,19.04.2011,SHP_4195
3025,REGULAR AIR,09.06.2012,SHP_4197
3026,REGULAR AIR,06.04.2009,SHP_4198
3027,EXPRESS AIR,22.06.2011,SHP_4199
3028,DELIVERY TRUCK,14.09.2012,SHP_4202
3029,EXPRESS AIR,04.10.2009,SHP_4203
3030,REGULAR AIR,29.11.2011,SHP_4205
3031,REGULAR AIR,14.12.2012,SHP_4206
3032,DELIVERY TRUCK,01.02.2009,SHP_4209
3033,REGULAR AIR,06.07.2010,SHP_4210
3034,REGULAR AIR,09.04.2011,SHP_7700
3035,REGULAR AIR,04.07.2011,SHP_4212
3036,REGULAR AIR,27.08.2012,SHP_4214
3037,REGULAR AIR,16.03.2010,SHP_4215
3038,REGULAR AIR,06.03.2009,SHP_4216
3039,REGULAR AIR,25.08.2010,SHP_4217
3040,DELIVERY TRUCK,18.03.2011,SHP_4220
3041,REGULAR AIR,27.12.2010,SHP_4221
3042,REGULAR AIR,16.06.2012,SHP_4224
3043,REGULAR AIR,28.04.2011,SHP_4225
3044,REGULAR AIR,10.09.2010,SHP_4226
3045,REGULAR AIR,08.05.2012,SHP_4229
3046,REGULAR AIR,02.04.2009,SHP_4231
3047,REGULAR AIR,01.07.2011,SHP_4232
3048,REGULAR AIR,08.10.2010,SHP_4233
3049,REGULAR AIR,11.02.2009,SHP_4235
3050,REGULAR AIR,25.12.2011,SHP_4236
3051,DELIVERY TRUCK,15.05.2010,SHP_4237
3052,DELIVERY TRUCK,24.08.2009,SHP_4240
3053,DELIVERY TRUCK,12.12.2010,SHP_4242
3054,REGULAR AIR,27.02.2010,SHP_4243
3055,REGULAR AIR,27.08.2010,SHP_5147
3056,REGULAR AIR,27.08.2010,SHP_4245
3057,REGULAR AIR,24.07.2011,SHP_4246
3058,REGULAR AIR,15.07.2012,SHP_4247
3059,DELIVERY TRUCK,21.11.2012,SHP_4249
3060,REGULAR AIR,07.07.2011,SHP_4250
3061,REGULAR AIR,19.07.2010,SHP_4252
3062,REGULAR AIR,16.11.2011,SHP_4253
3063,REGULAR AIR,19.01.2009,SHP_4254
3064,REGULAR AIR,13.04.2009,SHP_4255
3065,REGULAR AIR,05.12.2010,SHP_4256
3066,REGULAR AIR,01.04.2012,SHP_4258
3067,REGULAR AIR,17.09.2009,SHP_4259
3068,REGULAR AIR,04.11.2009,SHP_4260
3069,DELIVERY TRUCK,18.12.2010,SHP_4263
3070,REGULAR AIR,14.07.2012,SHP_4264
3071,REGULAR AIR,29.11.2012,SHP_4265
3072,REGULAR AIR,12.11.2012,SHP_4266
3073,EXPRESS AIR,04.03.2009,SHP_4267
3074,REGULAR AIR,14.06.2011,SHP_4268
3075,EXPRESS AIR,10.01.2011,SHP_4269
3076,REGULAR AIR,27.11.2012,SHP_4270
3077,REGULAR AIR,18.04.2012,SHP_4271
3078,REGULAR AIR,18.08.2010,SHP_4273
3079,REGULAR AIR,28.11.2009,SHP_4274
3080,DELIVERY TRUCK,27.02.2012,SHP_4275
3081,REGULAR AIR,08.06.2010,SHP_4276
3082,REGULAR AIR,13.08.2012,SHP_4277
3083,REGULAR AIR,13.08.2012,SHP_4278
3084,REGULAR AIR,21.03.2009,SHP_4280
3085,REGULAR AIR,09.10.2009,SHP_4281
3086,EXPRESS AIR,26.04.2011,SHP_4282
3087,REGULAR AIR,25.09.2010,SHP_4283
3088,REGULAR AIR,01.12.2010,SHP_4284
3089,REGULAR AIR,17.07.2009,SHP_4286
3090,REGULAR AIR,22.01.2010,SHP_4287
3091,REGULAR AIR,06.06.2012,SHP_4288
3092,REGULAR AIR,23.02.2012,SHP_4289
3093,REGULAR AIR,01.05.2012,SHP_4290
3094,REGULAR AIR,22.02.2010,SHP_4291
3095,EXPRESS AIR,16.08.2010,SHP_4292
3096,EXPRESS AIR,12.12.2011,SHP_4294
3097,DELIVERY TRUCK,04.01.2009,SHP_4296
3098,REGULAR AIR,30.03.2010,SHP_4297
3099,REGULAR AIR,08.12.2010,SHP_4298
3100,EXPRESS AIR,18.08.2011,SHP_4300
3101,REGULAR AIR,30.07.2012,SHP_4301
3102,EXPRESS AIR,23.09.2010,SHP_4302
3103,REGULAR AIR,19.04.2010,SHP_4303
3104,EXPRESS AIR,23.11.2011,SHP_4305
3105,REGULAR AIR,15.08.2011,SHP_4306
3106,REGULAR AIR,30.10.2009,SHP_4307
3107,REGULAR AIR,11.07.2009,SHP_5438
3108,REGULAR AIR,21.10.2011,SHP_4309
3109,DELIVERY TRUCK,28.03.2009,SHP_4310
3110,DELIVERY TRUCK,05.08.2010,SHP_4312
3111,REGULAR AIR,27.05.2012,SHP_4316
3112,REGULAR AIR,03.02.2010,SHP_4318
3113,REGULAR AIR,04.08.2011,SHP_4319
3114,REGULAR AIR,04.10.2010,SHP_4321
3115,REGULAR AIR,18.09.2012,SHP_4325
3116,REGULAR AIR,07.01.2012,SHP_4326
3117,REGULAR AIR,08.09.2010,SHP_4328
3118,REGULAR AIR,18.04.2009,SHP_4329
3119,EXPRESS AIR,03.08.2011,SHP_4330
3120,REGULAR AIR,22.10.2012,SHP_4331
3121,REGULAR AIR,11.08.2011,SHP_4332
3122,REGULAR AIR,25.02.2011,SHP_4333
3123,EXPRESS AIR,11.06.2011,SHP_4334
3124,REGULAR AIR,20.04.2010,SHP_4335
3125,REGULAR AIR,21.07.2011,SHP_4336
3126,REGULAR AIR,28.02.2009,SHP_4337
3127,REGULAR AIR,04.01.2012,SHP_4338
3128,REGULAR AIR,10.05.2011,SHP_4341
3129,REGULAR AIR,05.10.2012,SHP_4342
3130,REGULAR AIR,14.05.2009,SHP_4343
3131,REGULAR AIR,03.05.2011,SHP_4344
3132,REGULAR AIR,05.02.2011,SHP_4346
3133,DELIVERY TRUCK,27.05.2010,SHP_4347
3134,REGULAR AIR,07.04.2009,SHP_4348
3135,REGULAR AIR,03.09.2009,SHP_4349
3136,REGULAR AIR,27.04.2009,SHP_4350
3137,REGULAR AIR,31.08.2009,SHP_4351
3138,REGULAR AIR,09.10.2009,SHP_4352
3139,EXPRESS AIR,02.05.2010,SHP_4354
3140,DELIVERY TRUCK,22.08.2010,SHP_4357
3141,EXPRESS AIR,08.09.2011,SHP_4359
3142,REGULAR AIR,06.03.2009,SHP_4361
3143,REGULAR AIR,15.03.2011,SHP_4362
3144,REGULAR AIR,04.03.2012,SHP_4364
3145,REGULAR AIR,28.03.2009,SHP_4366
3146,REGULAR AIR,22.10.2010,SHP_4367
3147,EXPRESS AIR,02.03.2009,SHP_4370
3148,REGULAR AIR,01.06.2011,SHP_4371
3149,REGULAR AIR,02.03.2010,SHP_4372
3150,DELIVERY TRUCK,02.02.2010,SHP_4373
3151,REGULAR AIR,18.12.2011,SHP_4374
3152,REGULAR AIR,19.10.2011,SHP_4375
3153,DELIVERY TRUCK,07.02.2011,SHP_4376
3154,REGULAR AIR,01.03.2010,SHP_4377
3155,REGULAR AIR,30.11.2012,SHP_4378
3156,DELIVERY TRUCK,03.02.2009,SHP_4380
3157,REGULAR AIR,19.12.2011,SHP_4381
3158,EXPRESS AIR,11.10.2009,SHP_4382
3159,EXPRESS AIR,08.02.2011,SHP_4383
3160,REGULAR AIR,03.11.2010,SHP_4385
3161,REGULAR AIR,08.11.2012,SHP_4387
3162,REGULAR AIR,19.10.2011,SHP_4389
3163,REGULAR AIR,17.11.2009,SHP_4390
3164,REGULAR AIR,20.02.2010,SHP_4391
3165,REGULAR AIR,05.11.2011,SHP_4392
3166,REGULAR AIR,05.04.2012,SHP_4393
3167,EXPRESS AIR,03.09.2011,SHP_4394
3168,EXPRESS AIR,19.07.2010,SHP_4395
3169,EXPRESS AIR,17.04.2009,SHP_4397
3170,REGULAR AIR,21.11.2011,SHP_4398
3171,DELIVERY TRUCK,26.02.2010,SHP_4401
3172,REGULAR AIR,08.01.2012,SHP_4403
3173,EXPRESS AIR,05.02.2009,SHP_4404
3174,DELIVERY TRUCK,27.09.2009,SHP_4405
3175,REGULAR AIR,29.09.2010,SHP_4406
3176,EXPRESS AIR,27.06.2010,SHP_4407
3177,DELIVERY TRUCK,25.04.2011,SHP_4408
3178,REGULAR AIR,07.02.2009,SHP_4410
3179,REGULAR AIR,01.12.2010,SHP_4412
3180,REGULAR AIR,05.05.2011,SHP_4413
3181,REGULAR AIR,04.06.2012,SHP_4414
3182,REGULAR AIR,27.04.2010,SHP_4415
3183,DELIVERY TRUCK,18.12.2011,SHP_4417
3184,REGULAR AIR,01.07.2009,SHP_4419
3185,REGULAR AIR,13.09.2012,SHP_4420
3186,REGULAR AIR,01.07.2009,SHP_4421
3187,REGULAR AIR,27.08.2010,SHP_4422
3188,REGULAR AIR,18.04.2012,SHP_4423
3189,REGULAR AIR,17.01.2009,SHP_4424
3190,REGULAR AIR,25.08.2009,SHP_4426
3191,EXPRESS AIR,31.08.2011,SHP_4427
3192,REGULAR AIR,08.09.2010,SHP_4428
3193,EXPRESS AIR,07.11.2012,SHP_4429
3194,REGULAR AIR,07.11.2011,SHP_4430
3195,REGULAR AIR,30.08.2010,SHP_4431
3196,REGULAR AIR,16.02.2011,SHP_4433
3197,DELIVERY TRUCK,28.01.2009,SHP_4435
3198,EXPRESS AIR,16.04.2012,SHP_4436
3199,REGULAR AIR,27.09.2010,SHP_4438
3200,REGULAR AIR,22.07.2011,SHP_4439
3201,REGULAR AIR,01.03.2012,SHP_4440
3202,REGULAR AIR,12.01.2012,SHP_4442
3203,EXPRESS AIR,13.09.2011,SHP_4443
3204,REGULAR AIR,08.04.2011,SHP_4444
3205,REGULAR AIR,30.09.2009,SHP_4445
3206,REGULAR AIR,18.08.2012,SHP_4446
3207,REGULAR AIR,03.01.2010,SHP_4448
3208,REGULAR AIR,20.02.2012,SHP_4450
3209,REGULAR AIR,19.06.2010,SHP_4451
3210,REGULAR AIR,25.01.2010,SHP_4452
3211,REGULAR AIR,16.09.2010,SHP_4453
3212,REGULAR AIR,28.08.2012,SHP_4454
3213,REGULAR AIR,23.10.2012,SHP_4455
3214,REGULAR AIR,17.10.2011,SHP_4457
3215,REGULAR AIR,24.01.2012,SHP_4458
3216,REGULAR AIR,20.09.2009,SHP_4460
3217,REGULAR AIR,12.12.2009,SHP_4462
3218,EXPRESS AIR,12.04.2010,SHP_4463
3219,REGULAR AIR,05.08.2010,SHP_4464
3220,EXPRESS AIR,29.07.2009,SHP_4465
3221,REGULAR AIR,08.01.2011,SHP_4467
3222,REGULAR AIR,23.11.2009,SHP_4470
3223,REGULAR AIR,18.05.2009,SHP_4471
3224,REGULAR AIR,01.12.2011,SHP_4472
3225,REGULAR AIR,18.09.2012,SHP_4473
3226,REGULAR AIR,30.09.2009,SHP_4475
3227,REGULAR AIR,29.03.2009,SHP_4476
3228,REGULAR AIR,17.09.2012,SHP_4477
3229,DELIVERY TRUCK,09.01.2010,SHP_4479
3230,DELIVERY TRUCK,02.11.2011,SHP_4480
3231,REGULAR AIR,17.08.2012,SHP_4482
3232,REGULAR AIR,05.05.2011,SHP_4483
3233,EXPRESS AIR,13.04.2009,SHP_4484
3234,REGULAR AIR,02.01.2010,SHP_4486
3235,REGULAR AIR,16.08.2009,SHP_4487
3236,DELIVERY TRUCK,17.08.2010,SHP_4488
3237,EXPRESS AIR,08.01.2009,SHP_4489
3238,REGULAR AIR,03.06.2010,SHP_4490
3239,REGULAR AIR,02.10.2010,SHP_4492
3240,REGULAR AIR,01.03.2012,SHP_4493
3241,REGULAR AIR,13.01.2012,SHP_4494
3242,DELIVERY TRUCK,07.06.2009,SHP_4495
3243,DELIVERY TRUCK,13.05.2011,SHP_4496
3244,REGULAR AIR,15.05.2012,SHP_4497
3245,REGULAR AIR,21.06.2012,SHP_4498
3246,DELIVERY TRUCK,06.05.2010,SHP_4499
3247,REGULAR AIR,22.03.2011,SHP_4500
3248,DELIVERY TRUCK,10.04.2009,SHP_4505
3249,EXPRESS AIR,30.05.2011,SHP_4506
3250,REGULAR AIR,06.06.2011,SHP_4507
3251,REGULAR AIR,05.01.2010,SHP_4509
3252,REGULAR AIR,16.10.2011,SHP_4511
3253,REGULAR AIR,20.08.2010,SHP_4513
3254,DELIVERY TRUCK,19.05.2012,SHP_4514
3255,REGULAR AIR,09.08.2011,SHP_4515
3256,REGULAR AIR,24.03.2012,SHP_4516
3257,DELIVERY TRUCK,20.06.2009,SHP_4517
3258,REGULAR AIR,08.08.2010,SHP_4519
3259,REGULAR AIR,17.01.2009,SHP_4521
3260,REGULAR AIR,29.01.2009,SHP_4522
3261,EXPRESS AIR,01.07.2011,SHP_4523
3262,REGULAR AIR,02.08.2012,SHP_4525
3263,REGULAR AIR,14.09.2011,SHP_4526
3264,EXPRESS AIR,09.11.2010,SHP_4528
3265,REGULAR AIR,02.06.2010,SHP_4530
3266,DELIVERY TRUCK,21.04.2010,SHP_4531
3267,REGULAR AIR,04.08.2010,SHP_4533
3268,EXPRESS AIR,11.03.2011,SHP_4536
3269,REGULAR AIR,27.09.2009,SHP_4537
3270,REGULAR AIR,23.06.2010,SHP_4540
3271,EXPRESS AIR,19.11.2009,SHP_4541
3272,DELIVERY TRUCK,05.02.2009,SHP_4543
3273,REGULAR AIR,25.06.2011,SHP_4545
3274,REGULAR AIR,18.07.2010,SHP_4546
3275,REGULAR AIR,29.09.2011,SHP_4547
3276,REGULAR AIR,04.10.2009,SHP_4548
3277,EXPRESS AIR,13.03.2010,SHP_4551
3278,REGULAR AIR,02.02.2009,SHP_4552
3279,REGULAR AIR,09.08.2012,SHP_4553
3280,REGULAR AIR,19.09.2010,SHP_4554
3281,DELIVERY TRUCK,06.12.2012,SHP_4555
3282,DELIVERY TRUCK,29.09.2010,SHP_4556
3283,REGULAR AIR,26.12.2012,SHP_4557
3284,REGULAR AIR,30.05.2009,SHP_4558
3285,EXPRESS AIR,08.01.2011,SHP_4559
3286,REGULAR AIR,03.10.2009,SHP_4560
3287,DELIVERY TRUCK,13.11.2009,SHP_4561
3288,REGULAR AIR,26.11.2012,SHP_4562
3289,REGULAR AIR,25.10.2010,SHP_4563
3290,DELIVERY TRUCK,22.01.2011,SHP_4564
3291,REGULAR AIR,07.02.2012,SHP_4565
3292,REGULAR AIR,02.01.2011,SHP_4566
3293,EXPRESS AIR,29.06.2012,SHP_4567
3294,REGULAR AIR,01.10.2012,SHP_4568
3295,EXPRESS AIR,17.12.2012,SHP_4570
3296,REGULAR AIR,19.01.2010,SHP_4571
3297,DELIVERY TRUCK,25.06.2011,SHP_4572
3298,REGULAR AIR,17.12.2009,SHP_4574
3299,REGULAR AIR,25.09.2012,SHP_5504
3300,REGULAR AIR,30.10.2011,SHP_4578
3301,REGULAR AIR,03.11.2012,SHP_4579
3302,REGULAR AIR,29.06.2012,SHP_4580
3303,REGULAR AIR,16.03.2010,SHP_4581
3304,REGULAR AIR,28.09.2009,SHP_4582
3305,REGULAR AIR,12.02.2010,SHP_4583
3306,REGULAR AIR,30.06.2009,SHP_4585
3307,REGULAR AIR,08.03.2009,SHP_4587
3308,REGULAR AIR,13.10.2010,SHP_4588
3309,REGULAR AIR,06.11.2009,SHP_4589
3310,REGULAR AIR,22.09.2010,SHP_4590
3311,DELIVERY TRUCK,15.04.2011,SHP_4593
3312,REGULAR AIR,14.07.2011,SHP_4595
3313,DELIVERY TRUCK,01.01.2010,SHP_4596
3314,REGULAR AIR,16.04.2011,SHP_4598
3315,REGULAR AIR,20.08.2009,SHP_4599
3316,REGULAR AIR,03.02.2011,SHP_4600
3317,REGULAR AIR,01.01.2012,SHP_4601
3318,REGULAR AIR,09.03.2012,SHP_4603
3319,DELIVERY TRUCK,16.12.2011,SHP_4604
3320,REGULAR AIR,18.01.2009,SHP_4605
3321,REGULAR AIR,29.11.2011,SHP_4606
3322,REGULAR AIR,18.07.2009,SHP_4607
3323,REGULAR AIR,22.07.2010,SHP_4609
3324,REGULAR AIR,16.04.2010,SHP_4613
3325,DELIVERY TRUCK,17.03.2011,SHP_4614
3326,REGULAR AIR,29.11.2012,SHP_4616
3327,DELIVERY TRUCK,04.01.2011,SHP_4617
3328,DELIVERY TRUCK,15.04.2012,SHP_4618
3329,DELIVERY TRUCK,23.08.2009,SHP_4620
3330,REGULAR AIR,28.03.2011,SHP_4621
3331,DELIVERY TRUCK,08.02.2012,SHP_4622
3332,REGULAR AIR,07.05.2009,SHP_4623
3333,REGULAR AIR,27.01.2009,SHP_4626
3334,REGULAR AIR,20.03.2012,SHP_4627
3335,REGULAR AIR,28.05.2010,SHP_4628
3336,REGULAR AIR,11.05.2012,SHP_4629
3337,REGULAR AIR,05.12.2010,SHP_4630
3338,REGULAR AIR,15.01.2009,SHP_4631
3339,REGULAR AIR,06.01.2009,SHP_4632
3340,DELIVERY TRUCK,23.11.2010,SHP_5230
3341,REGULAR AIR,20.11.2011,SHP_4635
